entry_time,exit_time,side,entry_price,exit_price,pnl_points,pnl_dollar,commission,fold
2025-12-02 10:15:00+00:00,2025-12-02 11:30:00+00:00,LONG,25713.653152071678,25740.455840832932,26.8,52.19,1.42,11
2025-12-02 11:30:00+00:00,2025-12-02 13:15:00+00:00,SHORT,25740.455840832932,25739.95528210676,0.5,-0.42,1.42,11
2025-12-02 13:15:00+00:00,2025-12-02 15:15:00+00:00,LONG,25739.95528210676,25825.967559644258,86.01,170.6,1.42,11
2025-12-02 15:15:00+00:00,2025-12-02 17:00:00+00:00,SHORT,25825.967559644258,25813.478548185318,12.49,23.56,1.42,11
2025-12-02 17:00:00+00:00,2025-12-02 17:45:00+00:00,LONG,25813.478548185318,25783.48932890887,-29.99,-61.4,1.42,11
2025-12-02 17:45:00+00:00,2025-12-02 18:30:00+00:00,SHORT,25783.48932890887,25828.249594046585,-44.76,-90.94,1.42,11
2025-12-02 18:30:00+00:00,2025-12-02 20:00:00+00:00,LONG,25828.249594046585,25851.610097568097,23.36,45.3,1.42,11
2025-12-02 20:00:00+00:00,2025-12-02 21:15:00+00:00,SHORT,25851.610097568097,25853.190312976883,-1.58,-4.58,1.42,11
2025-12-02 21:15:00+00:00,2025-12-03 01:45:00+00:00,LONG,25853.190312976883,25888.27552657609,35.09,68.75,1.42,11
2025-12-03 01:45:00+00:00,2025-12-03 03:15:00+00:00,SHORT,25888.27552657609,25904.491500164393,-16.22,-33.85,1.42,11
2025-12-03 03:15:00+00:00,2025-12-03 04:00:00+00:00,LONG,25904.491500164393,25910.93175342499,6.44,11.46,1.42,11
2025-12-03 04:00:00+00:00,2025-12-03 05:00:00+00:00,SHORT,25910.93175342499,25912.70223272687,-1.77,-4.96,1.42,11
2025-12-03 05:00:00+00:00,2025-12-03 05:30:00+00:00,LONG,25912.70223272687,25910.95888991719,-1.74,-4.91,1.42,11
2025-12-03 05:30:00+00:00,2025-12-03 08:15:00+00:00,SHORT,25910.95888991719,25890.226971088377,20.73,40.04,1.42,11
2025-12-03 08:15:00+00:00,2025-12-03 08:30:00+00:00,LONG,25890.226971088377,25889.50395647247,-0.72,-2.87,1.42,11
2025-12-03 08:30:00+00:00,2025-12-03 10:00:00+00:00,SHORT,25889.50395647247,25887.25019445984,2.25,3.09,1.42,11
2025-12-03 10:00:00+00:00,2025-12-03 10:15:00+00:00,LONG,25887.25019445984,25886.371829380587,-0.88,-3.18,1.42,11
2025-12-03 10:15:00+00:00,2025-12-03 11:15:00+00:00,SHORT,25886.371829380587,25884.55924726993,1.81,2.21,1.42,11
2025-12-03 11:15:00+00:00,2025-12-03 11:45:00+00:00,LONG,25884.55924726993,25885.787667016066,1.23,1.04,1.42,11
2025-12-03 11:45:00+00:00,2025-12-03 12:00:00+00:00,SHORT,25885.787667016066,25887.39442163819,-1.61,-4.63,1.42,11
2025-12-03 12:00:00+00:00,2025-12-03 12:30:00+00:00,LONG,25887.39442163819,25892.297401281776,4.9,8.39,1.42,11
2025-12-03 12:30:00+00:00,2025-12-03 13:45:00+00:00,SHORT,25892.297401281776,25879.68612894296,12.61,23.8,1.42,11
2025-12-03 13:45:00+00:00,2025-12-03 14:00:00+00:00,LONG,25879.68612894296,25758.337213384766,-121.35,-244.12,1.42,11
2025-12-03 14:00:00+00:00,2025-12-03 14:45:00+00:00,SHORT,25758.337213384766,25781.54873680988,-23.21,-47.84,1.42,11
2025-12-03 14:45:00+00:00,2025-12-03 15:30:00+00:00,LONG,25781.54873680988,25823.38935003758,41.84,82.26,1.42,11
2025-12-03 15:30:00+00:00,2025-12-03 15:45:00+00:00,SHORT,25823.38935003758,25834.68545706056,-11.3,-24.01,1.42,11
2025-12-03 15:45:00+00:00,2025-12-03 16:15:00+00:00,LONG,25834.68545706056,25817.89680814139,-16.79,-35.0,1.42,11
2025-12-03 16:15:00+00:00,2025-12-03 16:30:00+00:00,SHORT,25817.89680814139,25817.486395249205,0.41,-0.6,1.42,11
2025-12-03 16:30:00+00:00,2025-12-03 16:45:00+00:00,LONG,25817.486395249205,25818.965486152545,1.48,1.54,1.42,11
2025-12-03 16:45:00+00:00,2025-12-03 23:00:00+00:00,SHORT,25818.965486152545,25852.708097336497,-33.74,-68.91,1.42,11
2025-12-03 23:00:00+00:00,2025-12-04 00:00:00+00:00,LONG,25852.708097336497,25888.996061276026,36.29,71.16,1.42,11
2025-12-04 00:00:00+00:00,2025-12-04 00:15:00+00:00,SHORT,25888.996061276026,25887.740996661163,1.26,1.09,1.42,11
2025-12-04 00:15:00+00:00,2025-12-04 00:45:00+00:00,LONG,25887.740996661163,25887.602988072915,-0.14,-1.7,1.42,11
2025-12-04 00:45:00+00:00,2025-12-04 02:30:00+00:00,SHORT,25887.602988072915,25879.776642849458,7.83,14.23,1.42,11
2025-12-04 02:30:00+00:00,2025-12-04 03:00:00+00:00,LONG,25879.776642849458,25876.76324377518,-3.01,-7.45,1.42,11
2025-12-04 03:00:00+00:00,2025-12-04 04:15:00+00:00,SHORT,25876.76324377518,25876.923853475266,-0.16,-1.74,1.42,11
2025-12-04 04:15:00+00:00,2025-12-04 06:15:00+00:00,LONG,25876.923853475266,25892.31702230765,15.39,29.37,1.42,11
2025-12-04 06:15:00+00:00,2025-12-04 07:00:00+00:00,SHORT,25892.31702230765,25895.37711568508,-3.06,-7.54,1.42,11
2025-12-04 07:00:00+00:00,2025-12-04 07:30:00+00:00,LONG,25895.37711568508,25894.959430349736,-0.42,-2.26,1.42,11
2025-12-04 07:30:00+00:00,2025-12-04 09:15:00+00:00,SHORT,25894.959430349736,25899.213247212458,-4.25,-9.93,1.42,11
2025-12-04 09:15:00+00:00,2025-12-04 10:00:00+00:00,LONG,25899.213247212458,25900.757292864102,1.54,1.67,1.42,11
2025-12-04 10:00:00+00:00,2025-12-04 10:45:00+00:00,SHORT,25900.757292864102,25896.306452725716,4.45,7.48,1.42,11
2025-12-04 10:45:00+00:00,2025-12-04 11:15:00+00:00,LONG,25896.306452725716,25896.985688016663,0.68,-0.06,1.42,11
2025-12-04 11:15:00+00:00,2025-12-04 11:45:00+00:00,SHORT,25896.985688016663,25897.18941936736,-0.2,-1.83,1.42,11
2025-12-04 11:45:00+00:00,2025-12-04 12:00:00+00:00,LONG,25897.18941936736,25897.611037698403,0.42,-0.58,1.42,11
2025-12-04 12:00:00+00:00,2025-12-04 14:30:00+00:00,SHORT,25897.611037698403,25874.033529225995,23.58,45.74,1.42,11
2025-12-04 14:30:00+00:00,2025-12-04 14:45:00+00:00,LONG,25874.033529225995,25835.054082483493,-38.98,-79.38,1.42,11
2025-12-04 14:45:00+00:00,2025-12-04 15:30:00+00:00,SHORT,25835.054082483493,25867.16291369512,-32.11,-65.64,1.42,11
2025-12-04 15:30:00+00:00,2025-12-04 16:00:00+00:00,LONG,25867.16291369512,25836.007730534115,-31.16,-63.73,1.42,11
2025-12-04 16:00:00+00:00,2025-12-04 16:15:00+00:00,SHORT,25836.007730534115,25842.418780759315,-6.41,-14.24,1.42,11
2025-12-04 16:15:00+00:00,2025-12-04 16:45:00+00:00,LONG,25842.418780759315,25853.364922895882,10.95,20.47,1.42,11
2025-12-04 16:45:00+00:00,2025-12-04 17:00:00+00:00,SHORT,25853.364922895882,25858.252037382696,-4.89,-11.19,1.42,11
2025-12-04 17:00:00+00:00,2025-12-04 17:30:00+00:00,LONG,25858.252037382696,25862.566552505814,4.31,7.21,1.42,11
2025-12-04 17:30:00+00:00,2025-12-04 18:00:00+00:00,SHORT,25862.566552505814,25866.044655170997,-3.48,-8.38,1.42,11
2025-12-04 18:00:00+00:00,2025-12-04 18:30:00+00:00,LONG,25866.044655170997,25860.809634580917,-5.24,-11.89,1.42,11
2025-12-04 18:30:00+00:00,2025-12-04 19:30:00+00:00,SHORT,25860.809634580917,25850.940821055283,9.87,18.32,1.42,11
2025-12-04 19:30:00+00:00,2025-12-04 20:30:00+00:00,LONG,25850.940821055283,25860.261423621632,9.32,17.22,1.42,11
2025-12-04 20:30:00+00:00,2025-12-04 20:45:00+00:00,SHORT,25860.261423621632,25866.26096125309,-6.0,-13.42,1.42,11
2025-12-04 20:45:00+00:00,2025-12-04 21:45:00+00:00,LONG,25866.26096125309,25880.92211890925,14.66,27.9,1.42,11
2025-12-04 21:45:00+00:00,2025-12-04 23:00:00+00:00,SHORT,25880.92211890925,25883.579082165037,-2.66,-6.73,1.42,11
2025-12-04 23:00:00+00:00,2025-12-05 02:15:00+00:00,LONG,25883.579082165037,25930.437662484357,46.86,92.3,1.42,12
2025-12-05 02:15:00+00:00,2025-12-05 03:00:00+00:00,SHORT,25930.437662484357,25941.307713990645,-10.87,-23.16,1.42,12
2025-12-05 03:00:00+00:00,2025-12-05 03:45:00+00:00,LONG,25941.307713990645,25949.05396275995,7.75,14.07,1.42,12
2025-12-05 03:45:00+00:00,2025-12-05 06:45:00+00:00,SHORT,25949.05396275995,25964.196894898567,-15.14,-31.71,1.42,12
2025-12-05 06:45:00+00:00,2025-12-05 07:30:00+00:00,LONG,25964.196894898567,25968.86929239778,4.67,7.92,1.42,12
2025-12-05 07:30:00+00:00,2025-12-05 08:00:00+00:00,SHORT,25968.86929239778,25972.308211616226,-3.44,-8.3,1.42,12
2025-12-05 08:00:00+00:00,2025-12-05 08:15:00+00:00,LONG,25972.308211616226,25974.40611492067,2.1,2.78,1.42,12
2025-12-05 08:15:00+00:00,2025-12-05 09:00:00+00:00,SHORT,25974.40611492067,25975.72634155331,-1.32,-4.06,1.42,12
2025-12-05 09:00:00+00:00,2025-12-05 09:30:00+00:00,LONG,25975.72634155331,25973.869026166158,-1.86,-5.13,1.42,12
2025-12-05 09:30:00+00:00,2025-12-05 11:15:00+00:00,SHORT,25973.869026166158,25969.998254582883,3.87,6.32,1.42,12
2025-12-05 11:15:00+00:00,2025-12-05 12:15:00+00:00,LONG,25969.998254582883,25973.942525456267,3.94,6.47,1.42,12
2025-12-05 12:15:00+00:00,2025-12-05 12:30:00+00:00,SHORT,25973.942525456267,25969.115158143068,4.83,8.23,1.42,12
2025-12-05 12:30:00+00:00,2025-12-05 13:00:00+00:00,LONG,25969.115158143068,25942.017393023434,-27.1,-55.62,1.42,12
2025-12-05 13:00:00+00:00,2025-12-05 14:00:00+00:00,SHORT,25942.017393023434,25920.108906698784,21.91,42.4,1.42,12
2025-12-05 14:00:00+00:00,2025-12-05 14:15:00+00:00,LONG,25920.108906698784,25933.83585910895,13.73,26.03,1.42,12
2025-12-05 14:15:00+00:00,2025-12-05 14:30:00+00:00,SHORT,25933.83585910895,25968.231528305547,-34.4,-70.21,1.42,12
2025-12-05 14:30:00+00:00,2025-12-05 15:45:00+00:00,LONG,25968.231528305547,25999.308221540996,31.08,60.73,1.42,12
2025-12-05 15:45:00+00:00,2025-12-05 16:30:00+00:00,SHORT,25999.308221540996,25957.94492108742,41.36,81.31,1.42,12
2025-12-05 16:30:00+00:00,2025-12-05 16:45:00+00:00,LONG,25957.94492108742,25965.337933278515,7.39,13.37,1.42,12
2025-12-05 16:45:00+00:00,2025-12-05 17:00:00+00:00,SHORT,25965.337933278515,25971.32028800877,-5.98,-13.38,1.42,12
2025-12-05 17:00:00+00:00,2025-12-05 18:00:00+00:00,LONG,25971.32028800877,25982.532510155317,11.21,21.0,1.42,12
2025-12-05 18:00:00+00:00,2025-12-05 20:00:00+00:00,SHORT,25982.532510155317,25979.24077709246,3.29,5.16,1.42,12
2025-12-05 20:00:00+00:00,2025-12-05 21:15:00+00:00,LONG,25979.24077709246,25983.781494448867,4.54,7.66,1.42,12
2025-12-05 21:15:00+00:00,2025-12-07 23:00:00+00:00,SHORT,25983.781494448867,25986.890073227525,-3.11,-7.64,1.42,12
2025-12-07 23:00:00+00:00,2025-12-07 23:15:00+00:00,LONG,25986.890073227525,25988.037567916264,1.15,0.87,1.42,12
2025-12-07 23:15:00+00:00,2025-12-07 23:30:00+00:00,SHORT,25988.037567916264,25989.37096494124,-1.33,-4.09,1.42,12
2025-12-07 23:30:00+00:00,2025-12-07 23:45:00+00:00,LONG,25989.37096494124,25990.872336905235,1.5,1.58,1.42,12
2025-12-07 23:45:00+00:00,2025-12-08 00:00:00+00:00,SHORT,25990.872336905235,25992.52620682289,-1.65,-4.73,1.42,12
2025-12-08 00:00:00+00:00,2025-12-08 01:45:00+00:00,LONG,25992.52620682289,26007.579140188933,15.05,28.69,1.42,12
2025-12-08 01:45:00+00:00,2025-12-08 03:30:00+00:00,SHORT,26007.579140188933,26030.177783080806,-22.6,-46.62,1.42,12
2025-12-08 03:30:00+00:00,2025-12-08 03:45:00+00:00,LONG,26030.177783080806,26032.70615339993,2.53,3.64,1.42,12
2025-12-08 03:45:00+00:00,2025-12-08 05:00:00+00:00,SHORT,26032.70615339993,26041.46989864105,-8.76,-18.95,1.42,12
2025-12-08 05:00:00+00:00,2025-12-08 05:15:00+00:00,LONG,26041.46989864105,26042.39814831452,0.93,0.44,1.42,12
2025-12-08 05:15:00+00:00,2025-12-08 06:00:00+00:00,SHORT,26042.39814831452,26046.02620314236,-3.63,-8.68,1.42,12
2025-12-08 06:00:00+00:00,2025-12-08 06:45:00+00:00,LONG,26046.02620314236,26048.915742727502,2.89,4.36,1.42,12
2025-12-08 06:45:00+00:00,2025-12-08 07:00:00+00:00,SHORT,26048.915742727502,26049.438674403613,-0.52,-2.47,1.42,12
2025-12-08 07:00:00+00:00,2025-12-08 07:45:00+00:00,LONG,26049.438674403613,26050.038561054494,0.6,-0.22,1.42,12
2025-12-08 07:45:00+00:00,2025-12-08 09:00:00+00:00,SHORT,26050.038561054494,26047.443721927964,2.59,3.77,1.42,12
2025-12-08 09:00:00+00:00,2025-12-08 09:30:00+00:00,LONG,26047.443721927964,26045.02278947946,-2.42,-6.26,1.42,12
2025-12-08 09:30:00+00:00,2025-12-08 10:15:00+00:00,SHORT,26045.02278947946,26039.081751825586,5.94,10.46,1.42,12
2025-12-08 10:15:00+00:00,2025-12-08 10:45:00+00:00,LONG,26039.081751825586,26033.78044512835,-5.3,-12.02,1.42,12
2025-12-08 10:45:00+00:00,2025-12-08 11:45:00+00:00,SHORT,26033.78044512835,26026.538930573686,7.24,13.06,1.42,12
2025-12-08 11:45:00+00:00,2025-12-08 13:00:00+00:00,LONG,26026.538930573686,26046.417641686498,19.88,38.34,1.42,12
2025-12-08 13:00:00+00:00,2025-12-08 16:15:00+00:00,SHORT,26046.417641686498,25921.402779252006,125.01,248.61,1.42,12
2025-12-08 16:15:00+00:00,2025-12-08 16:45:00+00:00,LONG,25921.402779252006,25910.47160694938,-10.93,-23.28,1.42,12
2025-12-08 16:45:00+00:00,2025-12-08 17:30:00+00:00,SHORT,25910.47160694938,25906.348801920874,4.12,6.83,1.42,12
2025-12-08 17:30:00+00:00,2025-12-08 18:30:00+00:00,LONG,25906.348801920874,25883.338274061927,-23.01,-47.44,1.42,12
2025-12-08 18:30:00+00:00,2025-12-08 19:00:00+00:00,SHORT,25883.338274061927,25869.6615835903,13.68,25.93,1.42,12
2025-12-08 19:00:00+00:00,2025-12-08 19:30:00+00:00,LONG,25869.6615835903,25874.222888381817,4.56,7.7,1.42,12
2025-12-08 19:30:00+00:00,2025-12-08 20:15:00+00:00,SHORT,25874.222888381817,25884.14384880646,-9.92,-21.26,1.42,12
2025-12-08 20:15:00+00:00,2025-12-08 23:15:00+00:00,LONG,25884.14384880646,25951.070713693003,66.93,132.43,1.42,12
2025-12-08 23:15:00+00:00,2025-12-08 23:45:00+00:00,SHORT,25951.070713693003,25955.224420638966,-4.15,-9.73,1.42,12
2025-12-08 23:45:00+00:00,2025-12-09 00:00:00+00:00,LONG,25955.224420638966,25955.218457595845,-0.01,-1.43,1.42,12
2025-12-09 00:00:00+00:00,2025-12-09 01:00:00+00:00,SHORT,25955.218457595845,25955.68997352368,-0.47,-2.36,1.42,12
2025-12-09 01:00:00+00:00,2025-12-09 02:00:00+00:00,LONG,25955.68997352368,25955.716941796665,0.03,-1.37,1.42,12
2025-12-09 02:00:00+00:00,2025-12-09 03:00:00+00:00,SHORT,25955.716941796665,25949.830998469242,5.89,10.35,1.42,12
2025-12-09 03:00:00+00:00,2025-12-09 04:00:00+00:00,LONG,25949.830998469242,25945.22678935576,-4.6,-10.63,1.42,12
2025-12-09 04:00:00+00:00,2025-12-09 04:30:00+00:00,SHORT,25945.22678935576,25943.022753900656,2.2,2.99,1.42,12
2025-12-09 04:30:00+00:00,2025-12-09 04:45:00+00:00,LONG,25943.022753900656,25941.6541233722,-1.37,-4.16,1.42,12
2025-12-09 04:45:00+00:00,2025-12-09 05:45:00+00:00,SHORT,25941.6541233722,25936.444811679357,5.21,9.0,1.42,12
2025-12-09 05:45:00+00:00,2025-12-09 07:00:00+00:00,LONG,25936.444811679357,25933.109558747703,-3.34,-8.09,1.42,12
2025-12-09 07:00:00+00:00,2025-12-09 08:00:00+00:00,SHORT,25933.109558747703,25934.201847375738,-1.09,-3.6,1.42,12
2025-12-09 08:00:00+00:00,2025-12-09 08:30:00+00:00,LONG,25934.201847375738,25935.025260283237,0.82,0.23,1.42,12
2025-12-09 08:30:00+00:00,2025-12-09 10:00:00+00:00,SHORT,25935.025260283237,25925.246578054786,9.78,18.14,1.42,12
2025-12-09 10:00:00+00:00,2025-12-09 11:15:00+00:00,LONG,25925.246578054786,25918.350918331093,-6.9,-15.21,1.42,12
2025-12-09 11:15:00+00:00,2025-12-09 11:45:00+00:00,SHORT,25918.350918331093,25915.786883774024,2.56,3.71,1.42,12
2025-12-09 11:45:00+00:00,2025-12-09 12:30:00+00:00,LONG,25915.786883774024,25912.05483712053,-3.73,-8.88,1.42,12
2025-12-09 12:30:00+00:00,2025-12-09 13:15:00+00:00,SHORT,25912.05483712053,25904.750138994674,7.3,13.19,1.42,12
2025-12-09 13:15:00+00:00,2025-12-09 16:00:00+00:00,LONG,25904.750138994674,25940.87305710821,36.12,70.83,1.42,12
2025-12-09 16:00:00+00:00,2025-12-09 17:30:00+00:00,SHORT,25940.87305710821,25961.181518509362,-20.31,-42.04,1.42,12
2025-12-09 17:30:00+00:00,2025-12-09 18:00:00+00:00,LONG,25961.181518509362,25956.40615020799,-4.78,-10.97,1.42,12
2025-12-09 18:00:00+00:00,2025-12-09 19:00:00+00:00,SHORT,25956.40615020799,25946.114976812998,10.29,19.16,1.42,12
2025-12-09 19:00:00+00:00,2025-12-09 20:00:00+00:00,LONG,25946.114976812998,25940.368722914616,-5.75,-12.91,1.42,12
2025-12-09 20:00:00+00:00,2025-12-09 21:15:00+00:00,SHORT,25940.368722914616,25931.784927648852,8.58,15.75,1.42,12
2025-12-09 21:15:00+00:00,2025-12-09 21:45:00+00:00,LONG,25931.784927648852,25930.649660429062,-1.14,-3.69,1.42,12
2025-12-09 21:45:00+00:00,2025-12-09 23:30:00+00:00,SHORT,25930.649660429062,25931.29850553761,-0.65,-2.72,1.42,12
2025-12-09 23:30:00+00:00,2025-12-09 23:45:00+00:00,LONG,25931.29850553761,25930.383624604914,-0.91,-3.25,1.42,12
2025-12-09 23:45:00+00:00,2025-12-10 01:00:00+00:00,SHORT,25930.383624604914,25924.721138084307,5.66,9.9,1.42,12
2025-12-10 01:00:00+00:00,2025-12-10 02:00:00+00:00,LONG,25924.721138084307,25923.579481475783,-1.14,-3.7,1.42,12
2025-12-10 02:00:00+00:00,2025-12-10 02:15:00+00:00,SHORT,25923.579481475783,25924.61820755666,-1.04,-3.5,1.42,12
2025-12-10 02:15:00+00:00,2025-12-10 03:15:00+00:00,LONG,25924.61820755666,25930.381324100676,5.76,10.11,1.42,12
2025-12-10 03:15:00+00:00,2025-12-10 03:30:00+00:00,SHORT,25930.381324100676,25931.928487087793,-1.55,-4.51,1.42,12
2025-12-10 03:30:00+00:00,2025-12-10 04:15:00+00:00,LONG,25931.928487087793,25934.72544914209,2.8,4.17,1.42,12
2025-12-10 04:15:00+00:00,2025-12-10 05:15:00+00:00,SHORT,25934.72544914209,25938.75024785623,-4.02,-9.47,1.42,12
2025-12-10 05:15:00+00:00,2025-12-10 06:15:00+00:00,LONG,25938.75024785623,25944.894877647275,6.14,10.87,1.42,12
2025-12-10 06:15:00+00:00,2025-12-10 07:00:00+00:00,SHORT,25944.894877647275,25950.256633296955,-5.36,-12.14,1.42,12
2025-12-10 07:00:00+00:00,2025-12-10 07:15:00+00:00,LONG,25950.256633296955,25952.17974999087,1.92,2.43,1.42,12
2025-12-10 07:15:00+00:00,2025-12-10 11:30:00+00:00,SHORT,25952.17974999087,25902.407494981162,49.77,98.12,1.42,12
2025-12-10 11:30:00+00:00,2025-12-10 12:15:00+00:00,LONG,25902.407494981162,25897.125082940045,-5.28,-11.98,1.42,12
2025-12-10 12:15:00+00:00,2025-12-10 12:45:00+00:00,SHORT,25897.125082940045,25900.14254375666,-3.02,-7.45,1.42,12
2025-12-10 12:45:00+00:00,2025-12-10 13:30:00+00:00,LONG,25900.14254375666,25911.031005977642,10.89,20.36,1.42,12
2025-12-10 13:30:00+00:00,2025-12-10 14:45:00+00:00,SHORT,25911.031005977642,25881.96933972351,29.06,56.7,1.42,12
2025-12-10 14:45:00+00:00,2025-12-10 15:15:00+00:00,LONG,25881.96933972351,25863.099617694264,-18.87,-39.16,1.42,12
2025-12-10 15:15:00+00:00,2025-12-10 15:45:00+00:00,SHORT,25863.099617694264,25859.993582810584,3.11,4.79,1.42,12
2025-12-10 15:45:00+00:00,2025-12-11 00:00:00+00:00,LONG,25859.993582810584,25961.362229247876,101.37,201.32,1.42,12
2025-12-11 00:00:00+00:00,2025-12-11 03:30:00+00:00,SHORT,25961.362229247876,25753.749153992383,207.61,413.81,1.42,12
2025-12-11 03:30:00+00:00,2025-12-11 04:00:00+00:00,LONG,25753.749153992383,25774.159987312953,20.41,39.4,1.42,12
2025-12-11 04:00:00+00:00,2025-12-11 04:15:00+00:00,SHORT,25774.159987312953,25778.323404567567,-4.16,-9.75,1.42,12
2025-12-11 04:15:00+00:00,2025-12-11 04:45:00+00:00,LONG,25778.323404567567,25765.003215077984,-13.32,-28.06,1.42,12
2025-12-11 04:45:00+00:00,2025-12-11 05:45:00+00:00,SHORT,25765.003215077984,25759.991110351242,5.01,8.6,1.42,12
2025-12-11 05:45:00+00:00,2025-12-11 07:00:00+00:00,LONG,25759.991110351242,25776.322226231096,16.33,31.24,1.42,12
2025-12-11 07:00:00+00:00,2025-12-11 07:15:00+00:00,SHORT,25776.322226231096,25778.60982789531,-2.29,-6.0,1.42,12
2025-12-11 07:15:00+00:00,2025-12-11 07:30:00+00:00,LONG,25778.60982789531,25780.001181255608,1.39,1.36,1.42,12
2025-12-11 07:30:00+00:00,2025-12-11 08:30:00+00:00,SHORT,25780.001181255608,25791.617149607733,-11.62,-24.65,1.42,12
2025-12-11 08:30:00+00:00,2025-12-11 10:00:00+00:00,LONG,25791.617149607733,25842.05115335169,50.43,99.45,1.42,12
2025-12-11 10:00:00+00:00,2025-12-11 10:45:00+00:00,SHORT,25842.05115335169,25867.456720426944,-25.41,-52.23,1.42,12
2025-12-11 10:45:00+00:00,2025-12-11 13:30:00+00:00,LONG,25867.456720426944,25907.101483378156,39.64,77.87,1.42,12
2025-12-11 13:30:00+00:00,2025-12-11 14:15:00+00:00,SHORT,25907.101483378156,25896.25098620826,10.85,20.28,1.42,12
2025-12-11 14:15:00+00:00,2025-12-11 14:30:00+00:00,LONG,25896.25098620826,25845.523035243634,-50.73,-102.88,1.42,12
2025-12-11 14:30:00+00:00,2025-12-11 15:15:00+00:00,SHORT,25845.523035243634,25831.035469555794,14.49,27.56,1.42,12
2025-12-11 15:15:00+00:00,2025-12-11 15:30:00+00:00,LONG,25831.035469555794,25801.03659764001,-30.0,-61.42,1.42,12
2025-12-11 15:30:00+00:00,2025-12-11 16:15:00+00:00,SHORT,25801.03659764001,25790.356881213538,10.68,19.94,1.42,12
2025-12-11 16:15:00+00:00,2025-12-11 17:00:00+00:00,LONG,25790.356881213538,25830.411949929556,40.06,78.69,1.42,12
2025-12-11 17:00:00+00:00,2025-12-11 17:15:00+00:00,SHORT,25830.411949929556,25840.4618387091,-10.05,-21.52,1.42,12
2025-12-11 17:15:00+00:00,2025-12-11 17:45:00+00:00,LONG,25840.4618387091,25855.418433701812,14.96,28.49,1.42,12
2025-12-11 17:45:00+00:00,2025-12-11 18:30:00+00:00,SHORT,25855.418433701812,25896.335333730185,-40.92,-83.25,1.42,12
2025-12-11 18:30:00+00:00,2025-12-11 19:30:00+00:00,LONG,25896.335333730185,25946.84710960349,50.51,99.6,1.42,12
2025-12-11 19:30:00+00:00,2025-12-11 20:45:00+00:00,SHORT,25946.84710960349,25960.972300433685,-14.13,-29.67,1.42,12
2025-12-11 20:45:00+00:00,2025-12-11 21:30:00+00:00,LONG,25960.972300433685,26018.984436312734,58.01,114.6,1.42,12
2025-12-11 21:30:00+00:00,2025-12-11 21:45:00+00:00,SHORT,26018.984436312734,26026.724466089487,-7.74,-16.9,1.42,12
2025-12-11 21:45:00+00:00,2025-12-11 23:00:00+00:00,LONG,26026.724466089487,25940.654847891015,-86.07,-173.56,1.42,12
2025-12-11 23:00:00+00:00,2025-12-12 00:45:00+00:00,SHORT,25940.654847891015,25907.60009651942,33.05,64.69,1.42,12
2025-12-12 00:45:00+00:00,2025-12-12 01:30:00+00:00,LONG,25907.60009651942,25911.155775848754,3.56,5.69,1.42,12
2025-12-12 01:30:00+00:00,2025-12-12 01:45:00+00:00,SHORT,25911.155775848754,25918.425969415734,-7.27,-15.96,1.42,12
2025-12-12 01:45:00+00:00,2025-12-12 02:15:00+00:00,LONG,25918.425969415734,25935.03990337863,16.61,31.81,1.42,12
2025-12-12 02:15:00+00:00,2025-12-12 04:45:00+00:00,SHORT,25935.03990337863,25929.80839037384,5.23,9.04,1.42,12
2025-12-12 04:45:00+00:00,2025-12-12 05:45:00+00:00,LONG,25929.80839037384,25930.985960000595,1.18,0.94,1.42,12
2025-12-12 05:45:00+00:00,2025-12-12 07:15:00+00:00,SHORT,25930.985960000595,25919.904204788618,11.08,20.74,1.42,13
2025-12-12 07:15:00+00:00,2025-12-12 07:30:00+00:00,LONG,25919.904204788618,25918.38899774372,-1.52,-4.45,1.42,13
2025-12-12 07:30:00+00:00,2025-12-12 07:45:00+00:00,SHORT,25918.38899774372,25916.871751821694,1.52,1.61,1.42,13
2025-12-12 07:45:00+00:00,2025-12-12 08:00:00+00:00,LONG,25916.871751821694,25915.721713139104,-1.15,-3.72,1.42,13
2025-12-12 08:00:00+00:00,2025-12-12 10:00:00+00:00,SHORT,25915.721713139104,25855.74169663449,59.98,118.54,1.42,13
2025-12-12 10:00:00+00:00,2025-12-12 10:30:00+00:00,LONG,25855.74169663449,25842.23542027776,-13.51,-28.43,1.42,13
2025-12-12 10:30:00+00:00,2025-12-12 10:45:00+00:00,SHORT,25842.23542027776,25836.181146910683,6.05,10.69,1.42,13
2025-12-12 10:45:00+00:00,2025-12-12 11:30:00+00:00,LONG,25836.181146910683,25822.840444054204,-13.34,-28.1,1.42,13
2025-12-12 11:30:00+00:00,2025-12-12 11:45:00+00:00,SHORT,25822.840444054204,25820.31704576708,2.52,3.63,1.42,13
2025-12-12 11:45:00+00:00,2025-12-12 12:30:00+00:00,LONG,25820.31704576708,25817.74283147771,-2.57,-6.57,1.42,13
2025-12-12 12:30:00+00:00,2025-12-12 13:00:00+00:00,SHORT,25817.74283147771,25820.16223959539,-2.42,-6.26,1.42,13
2025-12-12 13:00:00+00:00,2025-12-12 13:45:00+00:00,LONG,25820.16223959539,25827.51580271608,7.35,13.29,1.42,13
2025-12-12 13:45:00+00:00,2025-12-12 14:00:00+00:00,SHORT,25827.51580271608,25831.719491956504,-4.2,-9.83,1.42,13
